step,avg_reward,std_reward,avg_ep_length,actor_loss,critic_loss,bc_loss,ql_loss,avg_q_batch,avg_q_policy,actor_grad_norm,critic_grad_norm
2000,83.37423062908478,9.240523753635234,48.3,0.12707089227437973,-0.9997031220495701,-0.8726322311162948,1.1131952010653914,19.627510581640003,19.649184726200996,0.3268721369467676,11.314618920825422
2000,83.37423062908478,9.240523753635234,48.3,0.12707089227437973,-0.9997031220495701,-0.8726322311162948,1.1131952010653914,19.627510581640003,19.649184726200996,0.3268721369467676,11.314618920825422
4000,410.7564417777406,111.18335857670068,148.6,0.09699395250156521,-1.0000755539536477,-0.9030816034674645,2.1652902874052526,52.920130159378054,52.945302947998044,0.35908749410510066,41.166630834579465
6000,441.792297771801,17.120310753409985,149.0,0.09027159079909325,-0.9999096466004849,-0.9096380581855774,1.7423980260789393,84.70104471206665,84.71143141937256,0.34036889977008106,75.87043672180175
8000,542.5641509706236,93.327548196995,173.2,0.08580116971209645,-1.0000059698224069,-0.914204802364111,1.9470275142490865,113.81935353851318,113.81731838226318,0.32910328928381205,118.93681486415863
10000,515.9952751470053,166.46515448007335,168.1,0.08225728175789118,-0.999935709387064,-0.9176784289777279,2.4942245997190478,140.03068379211425,140.0258881034851,0.306461943872273,165.9674826517105
12000,507.27261516856834,134.52751739867355,161.9,0.07862689073570073,-0.9999729179441929,-0.9213460274934768,3.2867967997789385,163.7145376968384,163.71167182922363,0.2946108249053359,220.27643913650513
14000,818.4806756442433,653.1571064189122,244.4,0.07547595172561705,-0.9999627796709537,-0.9244868295490741,3.1414739629030226,185.14574545288085,185.14638188171386,0.2881039569377899,245.2535325279236
16000,1373.0429588789266,1020.9656374166962,406.6,0.07257186630554498,-1.0000060515403748,-0.9274341868460179,3.3037267032265665,204.35024362945558,204.35564936065674,0.2770103034824133,301.23869609832764
18000,2074.479787023057,994.1482307594564,599.2,0.07005439960211515,-0.9999882193207741,-0.9299338207840919,3.5597156113386155,221.78748544311523,221.80066746520995,0.26520147371292113,301.31158183288574
